x_mean,x_std,x_max,x_min,x_mad,y_mean,y_std,y_max,y_min,y_mad,z_mean,z_std,z_max,z_min,z_mad,activity
-2.2366667,3.805166,2.03,-7.21,3.3155556,2.2733333,12.244129,19.57,-7.08,11.531112,1.2733334,8.521206,13.29,-5.52,8.011111,Jogging
-4.39,4.988153,0.76,-11.14,4.5,3.7700002,10.075607,18.01,-3.79,9.493333,0.7466669,10.61151,15.75,-7.04,10.002222,Jogging
3.2966664,11.222556,19.15,-5.28,10.56889,1.1333336,10.212745,15.47,-7.55,9.557778,2.71,8.366935,14.41,-4.67,7.7999997,Jogging
3.4233334,10.212152,17.86,-4.14,9.624445,2.2,8.340036,13.99,-3.98,7.86,3.2833335,8.275838,14.75,-4.48,7.644444,Jogging
3.1833332,11.173616,18.89,-6.17,10.471111,0.52666664,10.747702,15.64,-8.43,10.075556,3.0833333,8.708928,15.17,-5.01,8.057778,Jogging
2.1200006,12.657728,19.53,-10.19,11.606667,0.4499999,8.09604,11.73,-6.89,7.52,2.7466667,4.880139,9.62,-1.23,4.582222,Jogging
-1.1366667,8.955372,11.26,-9.58,8.264445,1.9633335,6.889559,11.6,-4.1,6.4244447,0.9866667,0.42967692,1.46,0.42,0.3777778,Jogging
-0.07666665,1.0281807,0.69,-1.53,0.96888894,-0.67666674,8.004434,10.5,-7.82,7.451111,1.3966671,12.515981,18.54,-10.99,11.428889,Jogging
1.6633333,3.4571311,4.44,-3.21,3.248889,0.7166667,1.9095259,3.41,-0.8,1.7955556,-1.6833334,3.3227532,1.46,-6.28,3.0644445,Jogging
4.0266666,8.596923,16.17,-2.56,8.095555,1.6199999,8.22935,13.21,-5.09,7.726667,-0.086666666,0.24957742,0.23,-0.38,0.21111111,Jogging
4.023333,7.7924805,14.63,-3.87,7.071111,3.6800003,11.189969,18.43,-8.66,9.833333,-0.15333343,5.930634,7.7,-6.63,5.2355556,Jogging
-0.48666668,2.8079214,2.3,-4.33,2.5622222,0.8033333,11.6190195,16.17,-11.92,10.244445,3.6766665,6.0616903,12.07,-2.03,5.595556,Jogging
0.85666656,7.57268,11.07,-7.04,6.808889,1.9166666,3.218264,6.05,-1.8,2.7555559,-1.7000002,2.6591852,2.03,-3.98,2.4866664,Jogging
0.26999983,9.953184,14.21,-8.39,9.293334,1.8800001,9.175227,14.6,-6.7,8.48,0.7033333,3.1286027,4.6,-3.06,2.5977776,Jogging
0.09666673,2.2582638,2.96,-2.56,1.9088888,1.2899998,11.522057,17.31,-9.3,10.68,1.1466666,7.0404277,10.84,-5.67,6.4622226,Jogging
1.0,2.4080284,3.57,-2.22,2.1466668,2.8233335,2.9293494,6.7,-0.38,2.5844443,-4.0633335,3.8684394,-0.46,-9.43,3.5777779,Jogging
3.993333,9.897075,17.92,-4.18,9.284444,3.4233334,9.047509,15.85,-5.43,8.284445,-1.09,2.9492712,3.02,-3.76,2.74,Jogging
4.2966666,9.753414,18.09,-2.64,9.195556,0.63666683,6.570324,9.77,-5.41,6.0888886,3.9833333,10.229318,18.16,-5.6,9.451111,Jogging
2.2099998,7.1925697,12.15,-4.63,6.6266665,1.3533334,0.41955003,1.65,0.76,0.39555553,-1.4533334,1.98988,1.04,-3.83,1.6622223,Jogging
0.85666674,0.75407046,1.73,-0.11,0.6444444,1.6366667,2.891474,5.33,-1.73,2.4622223,-2.6033332,3.0901277,-0.27,-6.97,2.911111,Jogging
0.81333333,4.3429737,6.82,-3.3,4.0044446,0.81333333,4.3429737,6.82,-3.3,4.0044446,5.026667,10.467068,19.53,-4.79,9.668889,Jogging
1.3033332,8.6302,13.33,-6.51,8.017777,2.1166666,4.01534,7.5,-2.14,3.588889,0.080000006,0.3102687,0.46,-0.3,0.25333333,Jogging
-3.6866665,5.4676647,0.5,-11.41,5.148889,4.6566663,8.197724,16.25,-1.14,7.728888,1.4166665,10.719817,16.55,-6.93,10.088889,Jogging
3.3666668,6.676573,12.6,-2.96,6.1555557,3.2433336,11.049284,18.5,-7.31,10.171111,-0.48666668,5.0850263,6.63,-4.94,4.7444444,Jogging
-0.14666669,1.7913371,1.12,-2.68,1.6888889,0.7899999,3.323492,3.17,-3.91,3.1333332,4.3799996,9.51847,17.73,-3.79,8.900001,Jogging
2.12,9.049376,14.44,-7.04,8.213333,1.9000001,5.4745293,9.38,-3.57,4.986667,-0.53000003,1.3513204,1.33,-1.84,1.24,Jogging
4.9166665,7.2348704,15.13,-0.72,6.808889,1.0566669,10.362664,15.66,-7.31,9.735555,2.9366667,9.183483,15.55,-6.05,8.408889,Jogging
1.0366666,0.1592343,1.23,0.84,0.13111113,0.83,1.6426806,2.79,-1.23,1.3733333,-2.4866667,3.2194653,0.89,-6.82,2.8888886,Jogging
4.48,9.165832,14.02,-7.89,8.246667,-3.0533333,9.450503,10.15,-11.45,8.802222,4.0466666,7.0670185,14.02,-1.5,6.648889,Jogging
1.7599999,5.3493423,9.0,-3.76,4.826667,-0.5066667,2.4865682,1.38,-4.02,2.3422225,-0.47333333,2.238174,2.22,-3.26,1.8577777,Jogging
2.8966665,6.3442225,11.75,-2.79,5.902222,2.3899999,11.301153,18.35,-6.32,10.64,1.6599998,8.970645,13.95,-7.21,8.193334,Jogging
-0.36666667,3.8238754,4.67,-4.59,3.3577778,0.9866667,1.3009057,2.26,-0.8,1.1911111,1.5433332,2.4235559,4.06,-1.73,2.1822221,Jogging
-1.3533335,11.55427,14.86,-11.22,10.808888,4.2433333,7.458652,14.18,-3.79,6.6244445,3.4499996,9.375415,16.21,-6.05,8.506666,Jogging
-0.52,1.0773115,0.93,-1.65,0.9666667,0.7266667,1.4369025,2.18,-1.23,1.3044444,0.113333344,0.90267503,0.95,-1.14,0.83555555,Jogging
2.2366664,6.016429,10.73,-2.45,5.662222,2.8966663,11.361984,18.96,-5.48,10.708889,0.88333315,7.788065,11.65,-6.51,7.177778,Jogging
-0.90333337,3.663426,3.95,-4.9,3.2355556,1.4033333,0.48334482,1.76,0.72,0.45555556,1.6966667,3.1119804,4.67,-2.6,2.8644445,Jogging
4.7066665,7.576425,15.24,-2.26,7.022222,1.7900003,10.398907,16.02,-8.54,9.486667,-0.3666667,1.7656034,2.11,-1.88,1.6511111,Jogging
-1.0099999,1.8246278,1.57,-2.34,1.7199999,1.1,1.1810448,2.64,-0.23,1.0266668,3.2799997,10.143809,16.47,-8.2,8.793333,Jogging
1.9033332,9.336817,15.09,-5.28,8.791111,1.2733332,7.1892056,11.07,-5.98,6.531111,1.9900001,8.03886,12.64,-6.78,7.100001,Jogging
0.013333321,4.2040167,5.67,-4.4,3.7711112,1.3166666,1.1125445,2.34,-0.23,1.0311111,0.92,1.1454548,1.88,-0.69,1.0733334,Jogging
-0.1799999,2.7279663,2.64,-3.87,2.46,3.513333,9.581303,16.97,-4.59,8.971111,-1.3866664,6.968646,8.39,-7.35,6.517778,Jogging
2.2533333,9.82051,15.66,-7.59,8.9377775,2.7866666,5.844429,10.69,-3.26,5.2688885,-1.3666667,1.8000804,0.0,-3.91,1.6955557,Jogging
-2.1666667,2.3267193,0.89,-4.75,2.037778,0.79000026,6.5188346,9.81,-5.37,6.013334,3.7833335,11.127223,19.46,-5.24,10.451111,Jogging
-0.77000004,1.7826385,1.14,-3.15,1.5866667,1.3433332,1.3115978,2.91,-0.3,1.0955557,1.57,3.9267373,6.85,-2.56,3.5199997,Jogging
-1.52,12.893108,15.66,-15.4,11.453334,2.8333333,5.5110154,10.04,-3.34,4.804445,4.0333333,11.205161,19.19,-7.55,10.104445,Jogging
0.37333333,1.176898,1.73,-1.14,1.0088888,2.6266668,9.009625,9.3,-10.11,8.491111,-1.5799999,11.789116,14.14,-14.25,10.48,Jogging
0.2833334,8.385798,11.5,-8.66,7.4777775,1.0133333,2.3324425,3.57,-2.07,2.0555556,0.03666669,2.5328026,2.76,-3.34,2.251111,Jogging
-3.9733334,5.165916,1.99,-10.61,4.424444,3.4566667,11.41648,19.57,-5.48,10.742222,0.71,7.268017,10.95,-5.18,6.8266664,Jogging
4.153333,10.722538,18.85,-6.43,9.797777,1.1366669,7.503076,11.14,-6.93,6.6688886,-0.12666668,0.41611964,0.46,-0.46,0.39111114,Jogging
-1.1366667,1.6928347,0.65,-3.41,1.5155557,0.33,1.8362099,2.03,-2.22,1.6999998,-0.70666665,1.9690663,0.76,-3.49,1.8555555,Jogging
-1.5066668,5.6638875,5.52,-8.35,4.6844444,2.9866664,11.729974,19.57,-5.67,11.055556,0.6133334,7.990016,11.8,-6.36,7.4577775,Jogging
2.2966664,9.033073,14.44,-7.21,8.095555,-0.13666664,2.5354857,3.26,-2.83,2.2644446,-0.41,1.3527995,1.5,-1.46,1.2733334,Jogging
4.32,8.10462,10.65,-7.12,7.626667,-1.7599999,12.358163,14.75,-14.98,11.006667,2.3966668,5.7656703,9.72,-4.37,4.882222,Jogging
1.1766666,5.2787647,8.12,-4.67,4.6288886,0.089999996,1.093374,1.33,-1.33,0.9466667,-0.29000005,2.086736,1.54,-3.21,1.9466667,Jogging
-3.4333334,4.3223166,0.31,-9.49,4.0377774,3.4099998,6.396567,12.41,-1.88,6.0,1.9666666,10.927746,17.39,-6.59,10.282223,Jogging
2.1566668,10.312318,15.89,-8.96,9.155556,-0.76666665,3.6980202,3.87,-5.18,3.091111,0.9166667,0.5461583,1.65,0.34,0.4888889,Jogging
-0.50666666,1.4487313,0.93,-2.49,1.3222222,0.21666662,1.6336938,2.3,-1.69,1.3888888,1.836667,5.78466,6.78,-6.28,5.4111114,Jogging
0.81333345,2.3733568,2.98,-2.49,2.202222,-0.10666665,2.2001867,2.98,-1.99,2.0577776,-1.1466666,4.3506656,3.87,-6.74,3.7288888,Jogging
2.2333333,4.1907225,8.08,-1.53,3.8977776,1.7866668,2.5198722,5.28,-0.57,2.328889,1.4033333,3.086231,4.44,-2.83,2.8222225,Jogging
-1.8533334,10.544955,12.72,-11.88,9.715556,2.4766665,9.617084,15.7,-6.89,8.815556,3.3966668,10.877949,18.2,-7.63,9.86889,Jogging
2.6066668,10.686769,17.16,-8.2,9.702222,2.0500002,6.5249114,11.14,-3.87,6.06,0.35999998,1.1698148,1.42,-1.27,1.0866667,Jogging
1.6533333,2.989452,5.37,-1.95,2.4777777,-4.7866664,4.6170864,0.08,-10.99,4.1355553,4.7933335,6.4832726,13.91,-0.61,6.077778,Jogging
2.8333333,10.15605,16.47,-7.89,9.091111,-0.43666658,5.190769,6.59,-5.79,4.6844444,1.2366667,1.0873004,2.37,-0.23,0.9777778,Jogging
-0.10333332,2.088737,1.76,-3.02,1.9444443,5.03,9.375255,17.77,-4.52,8.493333,-1.2133332,6.7951474,8.39,-6.32,6.402223,Jogging
-1.3133332,7.4129725,8.89,-8.5,6.8022227,1.57,9.775469,14.94,-8.16,8.913333,1.6966667,0.9553126,2.87,0.53,0.7822222,Jogging
-0.8533334,2.9757388,3.26,-3.68,2.742222,1.6133333,1.3990076,3.53,0.23,1.2777778,2.2233334,3.2111506,6.59,-1.04,2.911111,Jogging
1.12,1.571178,2.49,-1.08,1.4666667,4.4666667,8.791459,15.36,-6.17,7.2622223,-2.1699998,9.645354,11.14,-11.41,8.873333,Jogging
-0.11333338,8.016651,10.88,-8.01,7.3288894,2.6333332,8.279944,13.95,-5.63,7.5444446,0.16333334,1.1666001,1.23,-1.46,1.0822223,Jogging
3.7548401,4.297081,9.0,-1.525479,3.5202131,4.492838,5.7215366,11.41,-2.6014864,4.7295494,3.6685715,3.4088392,7.06,-0.9942854,3.1085713,Walking
6.910971,6.080243,15.13,0.61291564,5.4793515,8.40572,2.1543262,10.147159,5.37,2.023813,4.0633144,6.3164883,10.31,-4.5900574,5.7689147,Walking
5.3890285,7.871971,16.51,-0.61291564,7.413981,7.8407235,3.8317044,12.07,2.7921712,3.3657017,5.437351,3.643646,9.34,0.5720546,3.2435315,Walking
5.0850687,4.5589623,8.81,-1.334794,4.2799087,3.6414483,3.5597842,6.51,-1.3756552,3.3447354,4.2535815,4.587588,8.2,-2.1792557,4.288558,Walking
2.45242,2.9280868,6.32,-0.7627395,2.5783865,1.7372929,2.8555822,5.63,-1.14,2.5951383,7.3313956,5.092956,14.41,2.64,4.71907,Walking
1.0194846,1.2870724,2.79,-0.23154591,1.1803435,4.0495048,6.6308565,13.1,-2.6014864,6.0336633,2.1594656,4.995671,6.59,-4.8216033,4.6540456,Walking
3.4760406,3.4382665,7.7,-0.7218784,2.8159726,6.0278926,3.2309847,10.5,2.98,2.981405,4.570039,2.9027371,8.66,2.2201166,2.7266407,Walking
6.333771,9.6499605,19.11,-4.2086873,8.517487,3.6253748,4.138027,8.85,-1.27,3.4830837,7.8557925,5.506893,14.9,1.4573772,4.6961384,Walking
10.149734,8.910655,17.31,-2.4108016,8.373689,10.322751,3.8379474,15.75,7.55,3.618165,0.50047046,6.2142024,6.13,-8.158588,5.7727065,Walking
4.0077558,3.4103916,8.54,0.313268,3.0214958,7.6946507,2.7890282,11.22,4.4,2.3502333,3.813177,5.2473755,10.76,-1.920469,4.6312156,Walking
2.443979,3.032128,5.6,-1.6480621,2.7280276,3.5874822,3.8573093,8.12,-1.3075534,3.2633572,3.4649513,3.709482,8.05,-1.0351465,3.056699,Walking
3.7558124,3.640485,7.97,-0.9125633,3.1122503,3.5024788,3.565721,7.82,-0.9125633,2.9433613,4.6613173,3.626087,9.34,0.50395286,3.1191216,Walking
0.68070465,2.5449502,4.18,-1.7978859,2.3328636,6.2972407,7.8627696,17.39,0.08172209,7.3951726,5.3339267,7.8645644,15.28,-3.95,6.630716,Walking
1.2317353,3.3337595,5.94,-1.334794,3.1388433,0.7023027,2.6502619,4.37,-1.8,2.4451315,6.5143247,8.223455,17.73,-1.7570249,7.477117,Walking
7.48328,5.608756,14.86,1.27,4.917813,8.149673,7.4541035,14.79,-2.2609777,6.940435,10.202113,6.540608,17.39,1.56634,5.7571816,Walking
1.3559232,3.0661592,5.67,-1.18,2.8760512,2.529641,0.9325609,3.83,1.6889231,0.8669059,4.6860476,11.512916,19.57,-8.471856,9.922635,Walking
6.3940434,6.9220953,15.7,-0.89,6.2039704,5.9755254,5.6113133,12.79,-0.95342433,4.6192994,9.531924,9.119015,16.02,-3.3642259,8.597434,Walking
3.5439074,3.00063,7.4,0.08172209,2.5707285,4.317182,3.4954655,8.77,0.23154591,2.9685457,6.307429,3.0047815,10.46,3.45,2.7683804,Walking
6.064266,5.4698052,10.76,-1.607201,5.1143117,3.7651207,3.1675763,6.36,-0.6946377,2.9731724,4.2045536,4.119345,7.78,-1.56634,3.8472621,Walking
3.5972538,3.6038918,6.24,-1.4982382,3.3969948,3.1552382,3.1701536,6.7,-0.9942854,2.766349,3.9867256,3.3321967,8.01,-0.14982383,2.7576993,Walking
1.4928379,2.9260914,4.06,-2.6014864,2.7295494,2.3715591,2.529013,5.28,-0.88532263,2.1712544,6.9564247,2.3847601,8.92,3.6,2.237616,Walking
1.3193151,2.837509,5.33,-0.8,2.67379,7.6767106,4.2513237,12.49,2.15,3.6844742,4.68411,10.085798,18.89,-3.5276701,9.470593,Walking
7.4316382,7.7888837,14.56,-3.405087,7.2244835,7.804423,5.332326,12.3,0.313268,4.994103,2.9156559,4.0767603,6.17,-2.8330324,3.8324587,Walking
6.571794,3.7072177,11.56,2.68,3.3254712,5.195277,5.2404695,12.6,1.2258313,4.936482,6.460939,7.213162,16.09,-1.27,6.4193745,Walking
5.237861,7.5392146,11.5,-5.366417,7.069519,3.7827203,4.3164043,7.25,-2.3018389,4.056373,3.649028,3.0785303,6.55,-0.61291564,2.841296,Walking
5.9740386,5.823613,12.22,-1.7978859,5.1812825,9.4345665,8.899277,16.02,-3.1463003,8.387245,7.9666724,2.3319523,11.26,6.1700177,2.1955516,Walking
3.9687023,4.9971147,8.92,-2.8738933,4.5617304,3.7687998,3.2757854,6.7,-0.8036005,3.0482666,4.164149,3.947678,7.86,-1.3075534,3.6478016,Walking
2.6085713,2.6240342,5.18,-0.9942854,2.4019048,1.8790869,3.0352743,6.13,-0.7627395,2.8339422,2.3382127,1.6707093,4.63,0.6946377,1.5278584,Walking
4.8760796,3.26982,9.3,1.4982382,2.9492805,4.908402,5.330961,11.69,-1.334794,4.521065,7.5866337,5.3065114,15.09,3.72,5.0022445,Walking
1.8086824,1.6358966,3.02,-0.50395286,1.541757,1.0584542,2.8000743,5.01,-1.14,2.6343641,4.1589637,11.184866,19.57,-6.6331096,10.274024,Walking
4.4581733,4.492629,9.3,-1.525479,3.9891021,3.8972406,3.3130713,8.16,0.08172209,2.8418396,4.2400975,2.6226022,7.93,2.070293,2.459935,Walking
1.0352969,2.4641948,4.48,-1.1441092,2.2964687,0.6408743,2.8777761,4.71,-1.4573772,2.7127504,6.373339,3.7545555,11.07,1.88,3.131107,Walking
7.382707,6.0766687,13.91,-0.7218784,5.403057,10.213543,10.337071,17.88,-4.399372,9.741942,7.9186883,2.8098588,11.88,5.6660647,2.6408746,Walking
1.7354666,1.9774345,4.02,-0.8036005,1.6927112,1.8662688,2.1628523,4.71,-0.53119355,1.895821,1.1670123,2.8996217,5.18,-1.57,2.6753252,Walking
3.7205153,2.9473498,7.44,0.23154591,2.4796565,3.9370124,3.4630945,8.35,-0.10896278,2.9419918,4.5068364,3.4936814,8.89,0.3405087,2.9221094,Walking
2.9362104,2.3477616,4.71,-0.38136974,2.2117198,1.4808744,3.1562731,5.86,-1.4573772,2.9194171,1.2402282,2.7357852,4.99,-1.46,2.4998477,Walking
5.728819,3.1632977,10.19,3.21,2.9741204,7.228121,6.286303,15.85,1.04,5.7479196,7.3938813,7.8717957,13.53,-3.718355,7.4081573,Walking
6.04555,3.7713861,9.80665,0.89,3.4370334,2.3102424,12.316489,19.57,-8.349273,11.506505,4.7510896,3.1677113,7.5,0.313268,2.9585476,Walking
3.3680563,3.39887,6.89,-1.2258313,3.0625916,3.9585714,3.7871113,8.2,-0.9942854,3.3019047,3.9825897,3.4778209,8.08,-0.42223078,2.936547,Walking
6.3488,5.461578,12.45,-0.8036005,4.7682667,8.020378,8.542723,14.25,-4.0588636,8.052829,8.059432,1.7897223,10.42,6.0882955,1.5737122,Walking
6.184729,2.3764448,9.51,4.1,2.2168477,5.8904567,8.610712,18.05,-0.76,8.106361,7.3964,6.9624467,13.06,-2.4108016,6.538134,Walking
1.1034508,3.253566,5.6,-1.99,2.9976995,5.5375657,3.8848755,9.302697,0.19,3.5650437,4.6614094,10.562328,19.57,-3.5957718,9.93906,Walking
3.9342663,4.001743,7.7,-1.607201,3.6943114,3.859087,3.478751,7.63,-0.7627395,3.0812175,4.072759,3.2117376,7.74,-0.08172209,2.7696543,Walking
7.1692815,6.110475,15.79,2.34,5.747145,5.53017,4.824013,11.96,0.3405087,4.286554,7.462153,7.592843,14.06,-3.173541,7.090463,Walking
0.9949512,3.2053156,5.52,-1.5,3.016699,5.6932607,3.841873,8.689782,0.27,3.6155071,4.673999,10.5819235,19.57,-4.0180025,9.930667,Walking
3.9333918,3.045074,7.16,-0.14982383,2.722144,3.491089,2.4921627,6.4,0.313268,2.1185477,3.6697714,3.2106328,7.67,-0.19068487,2.6668189,Walking
2.755787,5.4860706,8.31,-4.7126403,4.978951,4.0089893,4.861162,8.01,-2.8330324,4.561348,3.227254,3.4708505,6.74,-1.4982382,3.150328,Walking
3.6891453,4.0581355,8.96,-0.9125633,3.513903,10.665478,3.4921837,14.44,6.02,3.0969856,7.2015204,7.2889543,12.49,-3.1054392,6.871306,Walking
6.9012203,6.1010327,12.57,-1.56634,5.64504,7.3969865,8.015559,13.76,-3.9090397,7.537351,5.874977,2.956427,9.85,2.7649305,2.6500156,Walking
6.6290474,6.9633584,13.29,-2.982856,6.407936,9.758115,7.981088,16.93,-1.3756552,7.4225135,5.658859,4.992844,11.11,-0.95342433,4.4081883,Walking
2.7943382,4.429217,6.97,-3.336985,4.0875487,8.31471,0.8029523,9.28,7.3141265,0.66705465,3.7547562,6.333157,8.81,-5.175732,5.953659,Walking
9.3345,3.2440088,11.84,4.7535014,3.0539997,4.7020946,5.467928,8.85,-3.0237172,5.150541,2.9124787,2.7834313,5.63,-0.9125633,2.550028,Walking
5.411598,3.345808,9.53,1.334794,2.7456014,4.0007377,6.942887,9.89,-5.7477865,6.4990163,3.304436,3.262209,6.13,-1.2666923,3.0474188,Walking
2.4041886,6.0273848,7.59,-6.0474343,5.634415,3.3317156,2.4336627,6.7,1.0351465,2.2455227,2.7101176,2.1725929,4.75,-0.29964766,2.00651,Walking
1.9817096,5.324233,7.67,-5.134871,4.744387,5.19929,6.880131,11.5,-4.372132,6.380947,3.6495044,4.4416504,7.31,-2.6014864,4.1673274,Walking
4.2544227,4.20401,10.08,0.313268,3.8837183,5.0966663,4.58172,11.11,-0.0,4.0088887,6.4870515,6.3241014,15.43,1.92,5.961966,Walking
2.4358642,2.0155976,4.56,-0.27240697,1.8055143,1.5950099,2.920302,5.63,-1.1849703,2.6899936,1.4867253,2.6465,5.22,-0.61,2.4888496,Walking
3.7407048,3.9521713,7.16,-1.7978859,3.6923935,2.8223612,2.4764152,5.13,-0.61291564,2.290185,4.178226,3.7439053,8.05,-0.88532263,3.3756988,Walking
4.5989695,4.7103324,10.88,-0.46309182,4.1873536,6.0145335,7.4782467,16.59,0.65,7.0503106,7.608173,3.4881516,12.53,4.86,3.2812178,Walking
4.6060925,4.50698,10.69,-0.08172209,4.0559382,7.3128953,4.095714,13.1,4.2086873,3.8580694,8.720286,6.3993607,15.28,0.040861044,5.786284,Walking
1.024038,3.4354105,5.86,-1.7978859,3.223975,0.35632095,2.3987205,3.41,-2.45,2.0357862,5.6205745,7.834337,16.7,0.08,7.3862844,Walking
3.5886824,3.1801963,7.25,-0.50395286,2.7284234,3.5397718,3.1663074,7.55,-0.19068487,2.6734855,3.9084542,4.0106726,9.08,-0.6946377,3.4476974,Walking
8.223235,7.3172827,14.29,-2.070293,6.8623524,6.2985387,2.8683853,9.96,2.9556155,2.4409745,2.492153,4.0497484,6.05,-3.173541,3.7771294,Walking
3.517847,2.4371855,6.66,0.72,2.0947685,5.8978286,6.0502753,13.4,-1.4165162,5.001448,4.291161,4.2025714,8.58,-1.4165162,3.8051186,Walking
7.747873,2.7294965,11.41,4.86,2.4414182,5.873693,5.3919005,10.5,-1.6889231,5.0417438,6.5484543,5.1788273,11.11,-0.6946377,4.8287277,Walking
3.9090812,11.343623,19.57,-6.932757,10.440613,3.8326674,5.2108965,10.12,-2.64,4.3151116,10.18726,4.261957,15.05,4.671779,3.6769874,Walking
3.7151794,3.692765,8.2,-0.84446156,3.0397606,4.9549313,2.9416175,8.54,1.334794,2.4134247,6.0227847,2.269658,9.11,3.718355,2.0581434,Walking
2.9886825,2.6584332,5.94,-0.50395286,2.3284235,1.6208156,3.235587,6.13,-1.3075534,3.0061233,5.4228177,8.574497,17.54,-1.04,8.078122,Walking
3.2419045,3.3223064,7.12,-0.9942854,2.824127,4.2811027,4.938903,10.73,-1.2666923,4.299265,4.3605742,4.184338,10.04,0.08172209,3.7862842,Walking
7.035374,4.205276,12.91,3.2961242,3.916417,7.4553103,7.206666,12.98,-2.7240696,6.786253,8.273503,5.844621,14.25,0.3405087,5.2886624,Walking
3.8168557,4.554113,9.08,-2.0294318,3.8975255,4.4026484,4.728471,10.76,-0.5720546,4.238234,6.6632614,5.066518,13.63,1.7297841,4.6444926,Walking
4.2160206,3.155039,8.66,1.6480621,2.962653,4.048741,3.9805908,9.08,-0.6537767,3.3541725,4.2141356,3.1878877,8.08,0.27240697,2.627819,Walking
3.3810437,3.1933174,5.98,-1.1168685,2.9986084,3.027541,3.3028038,6.4,-1.4573772,2.9899454,1.5575409,3.2196608,6.02,-1.4573772,2.9749727,Walking
3.2923224,4.371545,7.08,-2.8330324,4.08357,4.113751,4.6359878,9.47,-1.8387469,3.9683323,4.140476,5.1010413,10.5,-1.9885708,4.2396827,Walking
5.860515,3.9803011,8.69,0.23154591,3.7526462,3.8050816,4.826205,8.2,-2.9147544,4.4798913,3.8244944,3.7974877,7.46,-1.4165162,3.494007,Walking
6.8208995,6.068295,15.4,2.3426998,5.7194,6.3860793,4.8003225,12.91,1.4982382,4.3492804,5.5421333,4.7463865,10.61,-0.8036005,4.2304893,Walking
4.199315,3.816517,8.77,-0.5720546,3.1809132,3.860574,3.210627,7.93,0.08172209,2.7129505,4.2543054,3.387016,8.77,0.61291564,3.0104635,Walking
3.1567843,2.7104018,6.32,-0.29964766,2.304288,2.7224789,2.682505,5.48,-0.9125633,2.4233615,1.7220745,2.9635117,5.9,-0.6537767,2.7852838,Walking
3.2540379,3.6503747,6.7,-1.7978859,3.3679492,3.6404762,4.342062,8.58,-1.9885708,3.7526982,3.8925896,3.7356708,8.69,-0.42223078,3.1982734,Walking
5.967566,2.8407445,9.28,2.3426998,2.416578,3.2171233,2.6623485,6.78,0.38136974,2.375251,1.837254,3.2089827,6.17,-1.4982382,2.8884974,Walking
6.600952,7.473418,17.01,-0.19,6.9393654,5.766647,4.6699204,12.37,2.3699405,4.4022355,6.918415,7.0484347,13.25,-2.9147544,6.5554466,Walking
1.7251796,3.0302026,5.98,-0.84446156,2.8365471,2.1076386,1.0772411,3.11,0.61291564,0.9964819,5.948551,9.304219,18.92,-2.45,8.647632,Walking
4.4539595,3.133818,8.39,0.7218784,2.624027,4.064879,3.132517,8.24,0.6946377,2.7834136,3.6027076,3.7721395,8.47,-0.7218784,3.2448618,Walking
2.224149,2.9143658,5.83,-1.3075534,2.4039009,1.4213896,2.754567,5.22,-1.2258313,2.5324068,7.7083683,5.417426,13.21,0.34,4.9122453,Walking
3.880874,4.1733356,8.73,-1.4573772,3.5588343,4.4305153,3.7522979,9.34,0.23154591,3.27299,4.507051,2.649562,8.2,2.1111538,2.4619656,Walking
4.100515,3.1592104,7.97,0.23154591,2.5796564,3.7333336,3.202263,7.82,-0.0,2.7244446,4.0000587,3.614634,8.66,-0.14982383,3.1066275,Walking
6.4880233,2.9366546,9.89,2.7240696,2.5093024,2.4143384,4.105638,5.98,-3.336985,3.8342159,2.4488585,2.5252388,5.09,-0.95342433,2.2681887,Walking
4.739733,5.094627,9.08,-2.4108016,4.7670226,3.7908156,3.8022296,7.82,-1.3075534,3.3989124,3.9088585,3.7854939,8.28,-0.95342433,3.2415218,Walking
6.138741,5.5826488,13.02,-0.6537767,4.587506,9.292264,8.490644,16.04,-2.6832085,7.983649,7.1940436,3.3364668,11.88,4.372132,3.1239707,Walking
5.8741155,2.4768455,8.66,2.6423476,2.1545124,4.8445144,6.108265,9.47,-3.7864566,5.753981,4.254038,4.28135,7.44,-1.7978859,4.034616,Walking
6.396269,5.335441,12.45,-0.53119355,4.6183085,8.799275,8.199246,14.86,-2.7921712,7.727632,5.62998,2.409771,8.12,2.3699405,2.1733599,Walking
3.959028,3.6924453,8.43,-0.61291564,3.047963,5.00878,3.5471487,9.89,1.56634,3.2541468,4.8167253,4.669965,11.07,-0.14982383,4.1688495,Walking
1.2467841,2.8323827,5.22,-1.18,2.6488104,8.314617,5.244118,12.6,0.93,4.923078,4.10032,10.600723,19.08,-3.9090397,9.986453,Walking
3.749198,3.0410938,7.08,-0.27240697,2.6810696,3.9872406,3.1131341,7.7,0.08172209,2.603679,3.6928184,3.290157,7.82,-0.23154591,2.751455,Walking
5.8343444,2.9304757,9.81,2.8330324,2.6504374,2.0002613,4.0725985,4.9,-3.759216,3.8396518,2.9737313,2.4481447,6.32,0.53119355,2.230846,Walking
3.847143,4.272212,8.12,-1.9885708,3.8904755,3.64122,3.9424725,7.97,-1.56634,3.4717064,4.4723024,3.7618248,8.66,-0.46309182,3.290263,Walking
7.227031,7.316863,17.24,-0.04,6.675312,5.107867,5.1908593,12.41,0.8036005,4.868089,7.509674,7.0130763,13.87,-2.2609777,6.5137677,Walking
